49.6953774461629,24.47280300232127,-1
27.363404136489915,45.138502926078914,1
52.24101024443304,23.126109703872178,-1
19.52529092522557,52.73722592155678,1
34.9655813099536,51.052918146665924,1
49.842760329629655,20.82403668328449,-1
43.8333740763444,17.74079114042253,-1
30.78700185277393,50.15324207181253,1
26.349277472612883,41.681500444794565,1
42.99479350207359,19.78559728966409,-1
52.190333800427545,26.183494705006872,-1
51.65475026680091,25.414852782718597,-1
13.316386957505948,43.46848446017999,1
29.379035502253764,63.782480678458896,1
24.320063274232776,50.400181505112464,1
23.44765090722839,53.35742036521307,1
43.06195213223504,28.690958079390516,-1
44.61809319356025,31.01394565735444,-1
32.84588910203332,48.54732260626623,1
40.6645981610909,23.005912884889334,-1
43.89027408242348,17.28306057364664,-1
48.78397885576736,23.9934237543945,-1
23.12711715088003,53.06050475857617,1
16.393050636406294,50.26781411393882,1
33.58694790503299,54.14593434878142,1
57.6310995818348,30.99478172782287,-1
50.54053218569796,26.64489576547782,-1
42.85602545510878,26.207920282443485,-1
50.538790417196445,18.850580107919217,-1
23.425899416834227,54.158759028015616,1
53.750587354680576,21.43569643658921,-1
25.468546147044563,47.40645271688704,1
24.806621445713763,53.855017782713965,1
36.57493657245533,11.909536713500321,-1
49.148078358708304,33.96685352024366,-1
53.8889709716651,22.238556272603777,-1
25.59034675783886,45.98801147629462,1
23.122616160450473,52.537498732921186,1
50.81005904128077,38.18484122987744,-1
43.81638011206202,25.833464240809406,-1
51.32412589996763,35.74546659022238,-1
23.472428835986168,50.34357000826331,1
33.89607471571587,51.386862877874236,1
29.097209420916695,44.34983169374624,1
19.178341762794027,50.238349552953146,1
46.40900796430955,28.97294662116629,-1
54.97622812334766,16.5168837368747,-1
50.318087757305314,24.145077397000914,-1
57.110360805315565,26.586263967029623,-1
48.41978361472032,29.270001996968794,-1
24.35603097151274,52.03711259016606,1
42.7360063881093,25.155154894547145,-1
54.83950693105195,18.81220027573154,-1
50.741099116137974,30.814124628104317,-1
32.56753710453839,43.35033657475704,1
22.201572140760806,46.35355038916096,1
51.86702123562327,26.034748036134733,-1
30.80061328009053,52.635823825693976,1
18.23084335022546,45.05522891796435,1
26.529211128866535,48.64111191162561,1
27.298140096655416,47.605493438469246,1
54.419764701128834,28.068213811395246,-1
46.61738463653424,23.6871404330496,-1
46.99215277904236,25.02068520241778,-1
22.93054715633728,61.56630676545971,1
46.56168960166876,27.64199535978394,-1
53.62583617194341,21.085665118065595,-1
60.2937183824204,20.52165589873946,-1
51.331246768107896,23.629952063928073,-1
44.87101796853091,25.559392675675884,-1
49.226270970615985,25.497800845735796,-1
45.20330362047994,29.1069124448399,-1
17.596937448999167,53.05839540012361,1
49.32179763796702,33.05704091135476,-1
51.62776695009093,23.494324058317165,-1
17.701921656717143,49.91048156115485,1
55.60047136229073,28.17558716770202,-1
21.95507590047101,43.41066741765415,1
18.878123443703345,41.84010459392636,1
29.137900832961407,52.73071071929479,1
23.40364684493589,61.42590546532477,1
47.27854735950721,30.902183344853135,-1
32.64442756441102,51.54773217495523,1
24.21100577501116,54.6455300886835,1
27.463289039930032,46.06029656436183,1
59.20199405575501,24.560708884579647,-1
48.27406261853414,21.884698929219752,-1
41.28687319476913,25.62821383922808,-1
29.356787761954237,41.00916810859443,1
13.828795475172946,44.2198036178765,1
26.601035928638208,53.10245603232504,1
56.68269844439568,25.556335632128416,-1
31.444335240443415,43.86389473752071,1
26.362705356985682,51.03827494555179,1
22.2744801855179,56.126968925363165,1
32.318700090885514,58.80429173496348,1
34.331194035055574,53.89465734959202,1
